"PERSON_ID","FINAL_PARENT_OKATO_NAME"
21640,"Ульяновская область"
21641,"Москва"
21642,"Иркутская область"
21643,"Санкт-Петербург"
21644,"Ульяновская область"
21645,"Санкт-Петербург"
21646,"Краснодарский край"
21647,"Владимирская область"
21648,"Санкт-Петербург"
21649,"Москва"
21650,"Приморский край"
21651,"Псковская область"
21652,"Республика Северная Осетия-Алания"
21653,"Севастополь"
21654,"Саратовская область"
21655,"Санкт-Петербург"
21656,"Москва"
21657,"Республика Татарстан"
21658,"Красноярский край"
21659,"Свердловская область"
21660,"Свердловская область"
21661,"Свердловская область"
21662,"Камчатский край"
21663,"Республика Крым"
21664,"Москва"
21665,"Краснодарский край"
21666,"Удмуртская Республика"
21667,"Свердловская область"
21668,"Республика Крым"
21669,"Свердловская область"
21670,"Иркутская область"
21671,"Республика Крым"
21672,"Удмуртская Республика"
21673,"Тамбовская область"
21674,"Новосибирская область"
21675,"Москва"
21676,"Санкт-Петербург"
21677,"Забайкальский край"
21678,"Забайкальский край"
21679,"Республика Крым"
21680,"Краснодарский край"
21681,"Астраханская область"
21682,"Республика Ингушетия"
21683,"Оренбургская область"
21684,"Республика Крым"
21685,"Москва"
21686,"Республика Крым"
21687,"Республика Крым"
21688,"Республика Крым"
21689,"Республика Крым"
21690,"Республика Крым"
21691,"Республика Башкортостан"
21692,"Санкт-Петербург"
21693,"Республика Крым"
21694,"Краснодарский край"
21695,"Краснодарский край"
21696,"Республика Крым"
21697,"Новосибирская область"
21698,"Московская область"
21699,"Липецкая область"
21700,"Республика Крым"
21701,"Республика Башкортостан"
21702,"Республика Крым"
21703,"Санкт-Петербург"
21704,"Москва"
21705,"Саратовская область"
21706,"Москва"
21707,"Республика Крым"
21708,"Самарская область"
21709,"Тюменская область"
21710,"Республика Татарстан"
21711,"Московская область"
21712,"Хабаровский край"
21713,"Кабардино-Балкарская Республика"
21714,"Свердловская область"
21715,"Смоленская область"
21716,"Красноярский край"
21717,"Московская область"
21718,"Воронежская область"
21719,"Владимирская область"
21720,"Челябинская область"
21721,"Республика Татарстан"
21722,"Ставропольский край"
21723,"Республика Марий Эл"
21724,
21725,"Москва"
21726,"Краснодарский край"
21727,"Свердловская область"
21728,"Самарская область"
21729,"Московская область"
21730,"Москва"
21731,
21732,"Ростовская область"
21733,"Москва"
21734,"Владимирская область"
21735,"Волгоградская область"
21736,"Ярославская область"
21737,"Архангельская область"
21738,"Тюменская область"
21739,"Москва"
21740,"Краснодарский край"
21741,"Смоленская область"
21742,"Ярославская область"
21743,"Кировская область"
21744,"Москва"
21745,"Самарская область"
21746,"Москва"
21747,"Республика Крым"
21748,"Санкт-Петербург"
21749,"Москва"
21750,"Челябинская область"
21751,"Республика Северная Осетия-Алания"
21752,"Забайкальский край"
21753,"Свердловская область"
21754,"Москва"
21755,"Астраханская область"
21756,"Севастополь"
21757,"Новосибирская область"
21758,"Тюменская область"
21759,"Севастополь"
21760,"Республика Крым"
21761,"Самарская область"
21762,"Республика Крым"
21763,"Ярославская область"
21764,"Удмуртская Республика"
21765,"Тульская область"
21766,"Ставропольский край"
21767,"Забайкальский край"
21768,"Москва"
21769,"Республика Татарстан"
21770,"Удмуртская Республика"
21771,"Новосибирская область"
21772,"Хабаровский край"
21773,"Москва"
21774,"Чувашская Республика - Чувашия"
21775,"Рязанская область"
21776,"Астраханская область"
21777,"Санкт-Петербург"
21778,"Мурманская область"
21779,"Тюменская область"
21780,"Республика Крым"
21781,"Республика Крым"
21782,
21783,"Республика Крым"
21784,"Республика Крым"
21785,"Республика Крым"
21786,"Тюменская область"
21787,"Москва"
21788,"Москва"
21789,"Свердловская область"
21790,"Москва"
21791,"Республика Северная Осетия-Алания"
21792,"Республика Крым"
21793,"Свердловская область"
21794,"Москва"
21795,"Алтайский край"
21796,"Москва"
21797,"Хабаровский край"
21798,"Московская область"
21799,"Нижегородская область"
21800,"Московская область"
21801,"Удмуртская Республика"
21802,"Челябинская область"
21803,"Смоленская область"
21804,"Новосибирская область"
21805,"Красноярский край"
21806,"Свердловская область"
21807,"Тюменская область"
21808,"Тюменская область"
21809,"Волгоградская область"
21810,"Красноярский край"
21811,"Омская область"
21812,"Москва"
21813,"Челябинская область"
21814,"Севастополь"
21815,"Ростовская область"
21816,"Ростовская область"
21817,"Севастополь"
21818,"Челябинская область"
21819,"Челябинская область"
21820,"Москва"
21821,"Республика Крым"
21822,"Санкт-Петербург"
21823,"Севастополь"
21824,"Кировская область"
21825,"Санкт-Петербург"
21826,"Республика Башкортостан"
21827,"Архангельская область"
21828,"Нижегородская область"
21829,"Карачаево-Черкесская Республика"
21830,"Москва"
21831,"Свердловская область"
21832,"Севастополь"
21833,"Республика Крым"
21834,"Челябинская область"
21835,"Астраханская область"
21836,"Москва"
21837,"Санкт-Петербург"
21838,"Республика Крым"
21839,"Кемеровская область"
21840,"Самарская область"
21841,"Республика Саха"
21842,"Москва"
21843,"Санкт-Петербург"
21844,"Республика Крым"
21845,"Тюменская область"
21846,"Республика Татарстан"
21847,"Хабаровский край"
21848,"Астраханская область"
21849,"Москва"
21850,"Челябинская область"
21851,"Кабардино-Балкарская Республика"
21852,"Оренбургская область"
21853,"Республика Татарстан"
21854,"Республика Крым"
21855,"Самарская область"
21856,"Санкт-Петербург"
21857,"Севастополь"
21858,"Москва"
21859,"Москва"
21860,"Свердловская область"
21861,"Калининградская область"
21862,"Удмуртская Республика"
21863,"Красноярский край"
21864,"Москва"
21865,"Пермский край"
21866,"Республика Крым"
21867,"Московская область"
21868,"Москва"
21869,"Свердловская область"
21870,"Челябинская область"
21871,"Нижегородская область"
21872,"Краснодарский край"
21873,"Севастополь"
21874,"Санкт-Петербург"
21875,"Москва"
21876,"Москва"
21877,"Севастополь"
21878,"Республика Татарстан"
21879,"Москва"
21880,"Москва"
21881,"Севастополь"
21882,"Удмуртская Республика"
21883,"Республика Башкортостан"
21884,"Республика Башкортостан"
21885,"Республика Башкортостан"
21886,"Республика Башкортостан"
21887,"Москва"
21888,"Алтайский край"
21889,"Алтайский край"
21890,"Республика Башкортостан"
21891,"Свердловская область"
21892,"Республика Башкортостан"
21893,"Архангельская область"
21894,"Алтайский край"
21895,"Республика Бурятия"
21896,"Республика Башкортостан"
21897,"Брянская область"
21898,"Челябинская область"
21899,"Республика Башкортостан"
21900,"Ростовская область"
21901,"Севастополь"
21902,"Краснодарский край"
21903,"Республика Башкортостан"
21904,"Нижегородская область"
21905,"Санкт-Петербург"
21906,"Волгоградская область"
21907,"Челябинская область"
21908,"Республика Крым"
21909,"Челябинская область"
21910,"Хабаровский край"
21911,"Москва"
21912,"Пермский край"
21913,"Чувашская Республика - Чувашия"
21914,"Свердловская область"
21915,"Иркутская область"
21916,"Алтайский край"
21917,"Иркутская область"
21918,"Новосибирская область"
21919,"Омская область"
21920,"Брянская область"
21921,"Москва"
21922,"Оренбургская область"
21923,"Челябинская область"
21924,"Курганская область"
21925,"Липецкая область"
21926,"Калининградская область"
21927,"Свердловская область"
21928,"Москва"
21929,"Москва"
21930,"Свердловская область"
21931,"Хабаровский край"
21932,"Москва"
21933,"Севастополь"
21934,"Кабардино-Балкарская Республика"
21935,"Иркутская область"
21936,"Сахалинская область"
21937,"Архангельская область"
21938,"Свердловская область"
21939,"Пермский край"
21940,"Москва"
21941,"Республика Татарстан"
21942,"Саратовская область"
21943,"Тамбовская область"
21944,"Москва"
21945,"Пермский край"
21946,"Республика Крым"
21947,"Республика Башкортостан"
21948,"Республика Башкортостан"
21949,"Кировская область"
21950,
21951,"Хабаровский край"
21952,"Москва"
21953,"Челябинская область"
21954,"Хабаровский край"
21955,"Кировская область"
21956,"Кировская область"
21957,"Пермский край"
21958,"Свердловская область"
21959,"Новосибирская область"
21960,"Кемеровская область"
21961,"Курская область"
21962,"Севастополь"
21963,"Санкт-Петербург"
21964,"Самарская область"
21965,"Красноярский край"
21966,"Свердловская область"
21967,"Москва"
21968,"Ростовская область"
21969,"Краснодарский край"
21970,"Пермский край"
21971,"Красноярский край"
21972,"Новосибирская область"
21973,"Республика Коми"
21974,"Тверская область"
21975,"Москва"
21976,"Республика Башкортостан"
21977,"Тюменская область"
21978,"Санкт-Петербург"
21979,"Иркутская область"
21980,"Самарская область"
21981,"Ивановская область"
21982,"Москва"
21983,"Москва"
21984,"Москва"
21985,"Пензенская область"
21986,"Челябинская область"
21987,"Тульская область"
21988,"Новосибирская область"
21989,"Самарская область"
21990,"Пермский край"
21991,"Пермский край"
21992,"Челябинская область"
21993,"Пермский край"
21994,"Нижегородская область"
21995,"Оренбургская область"
21996,"Омская область"
21997,"Оренбургская область"
21998,"Рязанская область"
21999,"Сахалинская область"
22000,"Самарская область"
22001,"Санкт-Петербург"
22002,"Саратовская область"
22003,"Саратовская область"
22004,"Санкт-Петербург"
22005,"Омская область"
22006,"Республика Татарстан"
22007,"Новосибирская область"
22008,"Ставропольский край"
22009,"Ставропольский край"
22010,"Смоленская область"
22011,"Санкт-Петербург"
22012,"Москва"
22013,"Амурская область"
22014,"Свердловская область"
22015,"Тюменская область"
22016,"Пермский край"
22017,"Республика Алтай"
22018,"Ростовская область"
22019,"Оренбургская область"
22020,"Свердловская область"
22021,"Санкт-Петербург"
22022,"Свердловская область"
22023,"Брянская область"
22024,"Свердловская область"
22025,"Воронежская область"
22026,"Ставропольский край"
22027,"Новосибирская область"
22028,"Свердловская область"
22029,"Москва"
22030,"Удмуртская Республика"
22031,"Пермский край"
22032,"Тульская область"
22033,"Пермский край"
22034,"Республика Башкортостан"
22035,"Волгоградская область"
22036,"Удмуртская Республика"
22037,"Челябинская область"
22038,"Удмуртская Республика"
22039,"Республика Татарстан"
22040,"Удмуртская Республика"
22041,"Владимирская область"
22042,"Москва"
22043,"Калужская область"
22044,"Москва"
22045,"Приморский край"
22046,"Самарская область"
22047,"Москва"
22048,"Москва"
22049,"Амурская область"
22050,"Владимирская область"
22051,"Свердловская область"
22052,"Свердловская область"
22053,"Белгородская область"
22054,"Владимирская область"
22055,"Иркутская область"
22056,"Москва"
22057,"Челябинская область"
22058,"Астраханская область"
22059,"Тульская область"
22060,"Челябинская область"
22061,"Москва"
22062,"Новосибирская область"
22063,"Свердловская область"
22064,"Москва"
22065,"Ярославская область"
22066,"Санкт-Петербург"
22067,"Чувашская Республика - Чувашия"
22068,"Калининградская область"
22069,"Брянская область"
22070,"Архангельская область"
22071,"Республика Бурятия"
22072,"Иркутская область"
22073,"Республика Дагестан"
22074,"Брянская область"
22075,"Тюменская область"
22076,"Красноярский край"
22077,"Челябинская область"
22078,"Самарская область"
22079,"Удмуртская Республика"
22080,"Москва"
22081,"Краснодарский край"
22082,"Новосибирская область"
22083,"Хабаровский край"
22084,"Красноярский край"
22085,"Алтайский край"
22086,"Москва"
22087,"Иркутская область"
22088,"Воронежская область"
22089,"Москва"
22090,"Красноярский край"
22091,"Московская область"
22092,"Московская область"
22093,"Новосибирская область"
22094,"Самарская область"
22095,"Оренбургская область"
22096,"Пермский край"
22097,"Москва"
22098,"Удмуртская Республика"
22099,"Тверская область"
22100,"Республика Татарстан"
22101,"Пермский край"
22102,"Краснодарский край"
22103,"Тюменская область"
22104,"Санкт-Петербург"
22105,"Свердловская область"
22106,"Свердловская область"
22107,"Москва"
22108,"Москва"
22109,"Оренбургская область"
22110,"Ставропольский край"
22111,"Нижегородская область"
22112,"Нижегородская область"
22113,"Республика Башкортостан"
22114,"Москва"
22115,"Удмуртская Республика"
22116,"Краснодарский край"
22117,"Нижегородская область"
22118,"Москва"
22119,"Свердловская область"
22120,"Москва"
22121,"Санкт-Петербург"
22122,"Республика Адыгея"
22123,"Тюменская область"
22124,"Тюменская область"
22125,"Оренбургская область"
22126,"Свердловская область"
22127,"Челябинская область"
22128,"Нижегородская область"
22129,"Москва"
22130,"Костромская область"
22131,"Удмуртская Республика"
22132,"Брянская область"
22133,"Москва"
22134,"Республика Башкортостан"
22135,"Москва"
22136,"Красноярский край"
22137,"Санкт-Петербург"
22138,"Краснодарский край"
22139,"Иркутская область"
22140,"Тюменская область"
22141,"Забайкальский край"
22142,"Хабаровский край"
22143,
22144,"Владимирская область"
22145,"Москва"
22146,"Волгоградская область"
22147,"Республика Башкортостан"
22148,"Ростовская область"
22149,"Камчатский край"
22150,"Новосибирская область"
22151,"Удмуртская Республика"
22152,"Республика Башкортостан"
22153,"Республика Башкортостан"
22154,"Московская область"
22155,"Республика Башкортостан"
22156,"Москва"
22157,"Свердловская область"
22158,"Иркутская область"
22159,"Иркутская область"
22160,"Москва"
22161,"Новосибирская область"
22162,"Республика Башкортостан"
22163,"Оренбургская область"
22164,"Воронежская область"
22165,"Волгоградская область"
22166,"Москва"
22167,"Москва"
22168,"Республика Татарстан"
22169,"Тюменская область"
22170,"Свердловская область"
22171,"Брянская область"
22172,"Краснодарский край"
22173,"Омская область"
22174,"Приморский край"
22175,"Астраханская область"
22176,"Пермский край"
22177,"Тюменская область"
22178,"Байконур"
22179,"Челябинская область"
22180,"Челябинская область"
22181,"Тюменская область"
22182,"Нижегородская область"
22183,"Ставропольский край"
22184,"Челябинская область"
22185,"Республика Башкортостан"
22186,"Республика Карелия"
22187,"Республика Калмыкия"
22188,"Челябинская область"
22189,"Ростовская область"
22190,"Удмуртская Республика"
22191,"Ульяновская область"
22192,"Алтайский край"
22193,"Санкт-Петербург"
22194,"Омская область"
22195,"Республика Башкортостан"
22196,"Брянская область"
22197,"Псковская область"
22198,"Республика Башкортостан"
22199,"Липецкая область"
22200,"Приморский край"
22201,"Свердловская область"
22202,"Смоленская область"
22203,"Хабаровский край"
22204,"Республика Татарстан"
22205,"Приморский край"
22206,"Ярославская область"
22207,"Самарская область"
22208,
22209,"Республика Татарстан"
22210,"Калининградская область"
22211,"Волгоградская область"
22212,"Москва"
22213,"Свердловская область"
22214,"Республика Коми"
22215,"Свердловская область"
22216,"Новгородская область"
22217,"Кемеровская область"
22218,"Ростовская область"
22219,"Тамбовская область"
22220,"Тверская область"
22221,"Ростовская область"
22222,"Свердловская область"
22223,"Ростовская область"
22224,"Республика Крым"
22225,"Костромская область"
22226,"Челябинская область"
22227,"Омская область"
22228,"Челябинская область"
22229,"Московская область"
22230,"Тюменская область"
22231,"Республика Алтай"
22232,"Краснодарский край"
22233,"Республика Крым"
22234,"Республика Северная Осетия-Алания"
22235,"Костромская область"
22236,
22237,"Республика Крым"
22238,"Санкт-Петербург"
22239,"Псковская область"
22240,"Волгоградская область"
22241,"Республика Крым"
22242,"Севастополь"
22243,"Республика Бурятия"
22244,"Республика Башкортостан"
22245,"Свердловская область"
22246,"Республика Крым"
22247,"Республика Крым"
22248,"Московская область"
22249,"Тюменская область"
22250,"Московская область"
22251,"Челябинская область"
22252,"Ростовская область"
22253,"Краснодарский край"
22254,"Московская область"
22255,"Тюменская область"
22256,"Санкт-Петербург"
22257,"Челябинская область"
22258,"Калининградская область"
22259,"Республика Башкортостан"
22260,"Челябинская область"
22261,"Ульяновская область"
22262,"Пензенская область"
22263,"Ростовская область"
22264,"Севастополь"
22265,
22266,"Москва"
22267,"Красноярский край"
22268,"Волгоградская область"
22269,"Иркутская область"
22270,"Саратовская область"
22271,"Иркутская область"
22272,"Москва"
22273,"Ульяновская область"
22274,"Тульская область"
22275,"Санкт-Петербург"
22276,"Амурская область"
22277,"Тверская область"
22278,"Архангельская область"
22279,"Санкт-Петербург"
22280,"Тульская область"
22281,"Москва"
22282,
22283,"Московская область"
22284,"Кабардино-Балкарская Республика"
22285,"Новосибирская область"
22286,"Республика Бурятия"
22287,"Белгородская область"
22288,
22289,"Республика Мордовия"
22290,"Омская область"
22291,"Московская область"
22292,"Тюменская область"
22293,
22294,
22295,
22296,"Республика Башкортостан"
22297,"Москва"
22298,
22299,
22300,"Москва"
22301,"Москва"
22302,"Кировская область"
22303,"Республика Бурятия"
22304,"Республика Башкортостан"
22305,"Республика Татарстан"
22306,"Республика Мордовия"
22307,"Ивановская область"
22308,"Санкт-Петербург"
22309,"Санкт-Петербург"
22310,"Брянская область"
22311,"Москва"
22312,"Белгородская область"
22313,
22314,
22315,
22316,
22317,"Камчатский край"
22318,
22319,
22320,
22321,"Москва"
22322,"Вологодская область"
22323,"Республика Мордовия"
22324,"Москва"
22325,"Астраханская область"
22326,"Воронежская область"
22327,"Республика Татарстан"
22328,"Москва"
22329,
22330,"Курская область"
22331,
22332,"Брянская область"
22333,"Республика Тыва"
22334,"Москва"
22335,"Санкт-Петербург"
22336,"Москва"
22337,"Ярославская область"
22338,"Брянская область"
22339,"Калининградская область"
22340,"Москва"
22341,
22342,
22343,"Санкт-Петербург"
22344,"Нижегородская область"
22345,"Санкт-Петербург"
22346,
22347,
22348,"Воронежская область"
22349,
22350,"Воронежская область"
22351,
22352,"Москва"
22353,"Чувашская Республика - Чувашия"
22354,"Москва"
22355,"Ставропольский край"
22356,"Московская область"
22357,
22358,"Алтайский край"
22359,"Самарская область"
22360,"Иркутская область"
22361,"Удмуртская Республика"
22362,"Калужская область"
22363,"Алтайский край"
22364,"Удмуртская Республика"
22365,"Свердловская область"
22366,"Московская область"
22367,"Кабардино-Балкарская Республика"
22368,"Санкт-Петербург"
22369,"Пермский край"
22370,"Республика Дагестан"
22371,"Республика Коми"
22372,"Удмуртская Республика"
22373,"Москва"
22374,"Республика Башкортостан"
22375,"Москва"
22376,"Москва"
22377,"Красноярский край"
22378,
22379,
22380,"Курская область"
22381,"Удмуртская Республика"
22382,
22383,"Новосибирская область"
22384,
22385,"Приморский край"
22386,"Москва"
22387,"Краснодарский край"
22388,"Нижегородская область"
22389,
22390,"Республика Мордовия"
22391,"Москва"
22392,"Белгородская область"
22393,"Санкт-Петербург"
22394,"Самарская область"
22395,"Ставропольский край"
22396,"Москва"
22397,"Свердловская область"
22398,"Республика Татарстан"
22399,"Республика Татарстан"
22400,"Республика Дагестан"
22401,"Санкт-Петербург"
22402,"Республика Башкортостан"
22403,
22404,"Кабардино-Балкарская Республика"
22405,"Воронежская область"
22406,
22407,"Калининградская область"
22408,"Иркутская область"
22409,"Санкт-Петербург"
22410,"Приморский край"
22411,"Приморский край"
22412,
22413,"Свердловская область"
22414,"Москва"
22415,"Москва"
22416,"Саратовская область"
22417,"Чувашская Республика - Чувашия"
22418,"Пермский край"
22419,"Кировская область"
22420,
22421,"Новосибирская область"
22422,"Приморский край"
22423,"Московская область"
22424,
22425,"Республика Башкортостан"
22426,"Самарская область"
22427,"Нижегородская область"
22428,"Брянская область"
22429,
22430,"Москва"
22431,"Удмуртская Республика"
22432,"Иркутская область"
22433,"Краснодарский край"
22434,"Чувашская Республика - Чувашия"
22435,"Удмуртская Республика"
22436,
22437,"Москва"
22438,"Иркутская область"
22439,"Нижегородская область"
22440,"Республика Марий Эл"
22441,"Свердловская область"
22442,"Воронежская область"
22443,"Москва"
22444,"Кемеровская область"
22445,"Санкт-Петербург"
22446,"Московская область"
22447,"Астраханская область"
22448,"Владимирская область"
22449,"Краснодарский край"
22450,"Республика Марий Эл"
22451,"Республика Татарстан"
22452,"Новосибирская область"
22453,
22454,"Санкт-Петербург"
22455,"Самарская область"
22456,"Москва"
22457,
22458,"Москва"
22459,"Брянская область"
22460,"Владимирская область"
22461,"Приморский край"
22462,"Москва"
22463,"Краснодарский край"
22464,"Республика Татарстан"
22465,"Кемеровская область"
22466,"Республика Калмыкия"
22467,
22468,"Вологодская область"
22469,"Новосибирская область"
22470,"Приморский край"
22471,"Тюменская область"
22472,"Самарская область"
22473,"Республика Татарстан"
22474,"Республика Башкортостан"
22475,"Удмуртская Республика"
22476,"Алтайский край"
22477,"Москва"
22478,"Краснодарский край"
22479,"Пермский край"
22480,"Волгоградская область"
22481,"Удмуртская Республика"
22482,"Удмуртская Республика"
22483,
22484,"Москва"
22485,"Москва"
22486,"Удмуртская Республика"
22487,"Удмуртская Республика"
22488,"Свердловская область"
22489,"Чувашская Республика - Чувашия"
22490,
22491,"Москва"
22492,"Свердловская область"
22493,"Волгоградская область"
22494,"Кабардино-Балкарская Республика"
22495,"Удмуртская Республика"
22496,"Москва"
22497,"Московская область"
22498,"Волгоградская область"
22499,"Ростовская область"
22500,"Свердловская область"
22501,"Чувашская Республика - Чувашия"
22502,"Амурская область"
22503,"Тюменская область"
22504,"Республика Дагестан"
22505,"Хабаровский край"
22506,"Самарская область"
22507,"Тверская область"
22508,"Самарская область"
22509,"Краснодарский край"
22510,"Москва"
22511,
22512,"Удмуртская Республика"
22513,
22514,
22515,"Нижегородская область"
22516,"Нижегородская область"
22517,"Хабаровский край"
22518,"Республика Марий Эл"
22519,"Республика Хакасия"
22520,"Нижегородская область"
22521,"Ивановская область"
22522,"Республика Башкортостан"
22523,
22524,
22525,"Москва"
22526,"Москва"
22527,"Кировская область"
22528,"Челябинская область"
22529,"Республика Татарстан"
22530,"Саратовская область"
22531,
22532,"Орловская область"
22533,"Москва"
22534,"Красноярский край"
22535,"Краснодарский край"
22536,"Тюменская область"
22537,
22538,
22539,"Ростовская область"
22540,"Москва"
22541,
22542,"Красноярский край"
22543,"Москва"
22544,
22545,
22546,"Нижегородская область"
22547,"Рязанская область"
22548,"Рязанская область"
22549,"Республика Крым"
22550,"Псковская область"
22551,"Самарская область"
22552,"Московская область"
22553,"Ростовская область"
22554,"Ростовская область"
22555,"Свердловская область"
22556,"Севастополь"
22557,
22558,"Брянская область"
22559,"Забайкальский край"
22560,"Москва"
22561,"Вологодская область"
22562,"Республика Бурятия"
22563,"Тюменская область"
22564,"Свердловская область"
22565,"Пермский край"
22566,"Саратовская область"
22567,"Кировская область"
22568,"Хабаровский край"
22569,"Москва"
22570,"Ленинградская область"
22571,"Республика Мордовия"
22572,"Омская область"
22573,"Красноярский край"
22574,"Приморский край"
22575,"Тюменская область"
22576,"Московская область"
22577,"Ставропольский край"
22578,"Москва"
22579,"Саратовская область"
22580,"Москва"
22581,"Санкт-Петербург"
22582,
22583,"Московская область"
22584,"Амурская область"
22585,
22586,
22587,"Москва"
22588,"Москва"
22589,"Москва"
22590,
22591,
22592,
22593,"Свердловская область"
22594,
22595,
22596,
22597,
22598,"Волгоградская область"
22599,"Ростовская область"
22600,
22601,
22602,
22603,
22604,
22605,
22606,
22607,"Пермский край"
22608,"Волгоградская область"
22609,"Забайкальский край"
22610,"Забайкальский край"
22611,
22612,
22613,"Волгоградская область"
22614,"Республика Дагестан"
22615,"Тамбовская область"
22616,"Саратовская область"
22617,"Томская область"
22618,
22619,"Удмуртская Республика"
22620,"Краснодарский край"
22621,
22622,"Волгоградская область"
22623,"Краснодарский край"
22624,
22625,
22626,
22627,"Сахалинская область"
22628,
22629,
22630,
22631,
22632,"Новосибирская область"
22633,"Тюменская область"
22634,"Ярославская область"
22635,
22636,"Пензенская область"
22637,"Республика Башкортостан"
22638,"Тюменская область"
22639,"Московская область"
22640,
22641,
22642,"Ульяновская область"
22643,"Свердловская область"
22644,"Свердловская область"
22645,"Москва"
22646,
22647,"Свердловская область"
22648,"Тюменская область"
22649,
22650,"Москва"
22651,"Москва"
22652,"Приморский край"
22653,
22654,
22655,"Краснодарский край"
22656,"Воронежская область"
22657,"Санкт-Петербург"
22658,"Свердловская область"
22659,
22660,"Рязанская область"
22661,"Новосибирская область"
22662,
22663,"Санкт-Петербург"
22664,"Самарская область"
22665,
22666,"Москва"
22667,"Тюменская область"
22668,"Нижегородская область"
22669,"Курская область"
22670,"Ростовская область"
22671,
22672,"Москва"
22673,"Москва"
22674,"Москва"
22675,"Москва"
22676,"Оренбургская область"
22677,"Оренбургская область"
22678,"Московская область"
22679,"Томская область"
22680,
22681,"Свердловская область"
22682,"Оренбургская область"
22683,"Свердловская область"
22684,"Тюменская область"
22685,"Новосибирская область"
22686,"Ивановская область"
22687,"Липецкая область"
22688,"Оренбургская область"
22689,"Тульская область"
22690,"Москва"
22691,"Новосибирская область"
22692,"Республика Татарстан"
22693,"Самарская область"
22694,
22695,"Республика Татарстан"
22696,"Челябинская область"
22697,"Саратовская область"
22698,"Тюменская область"
22699,"Липецкая область"
22700,"Тюменская область"
22701,"Тюменская область"
22702,"Белгородская область"
22703,"Самарская область"
22704,"Свердловская область"
22705,"Самарская область"
22706,"Москва"
22707,"Тюменская область"
22708,"Санкт-Петербург"
22709,"Санкт-Петербург"
22710,"Пермский край"
22711,"Свердловская область"
22712,"Новосибирская область"
22713,
22714,"Свердловская область"
22715,"Санкт-Петербург"
22716,"Самарская область"
22717,"Пензенская область"
22718,"Удмуртская Республика"
22719,"Новосибирская область"
22720,
22721,"Тюменская область"
22722,"Новосибирская область"
22723,"Новосибирская область"
22724,"Удмуртская Республика"
22725,
22726,"Оренбургская область"
22727,"Московская область"
22728,"Московская область"
22729,"Рязанская область"
22730,"Свердловская область"
22731,"Свердловская область"
22732,
22733,
22734,"Свердловская область"
22735,"Москва"
22736,"Москва"
22737,"Москва"
22738,"Свердловская область"
22739,
22740,"Санкт-Петербург"
22741,"Нижегородская область"
22742,"Челябинская область"
22743,"Москва"
22744,"Москва"
22745,
22746,"Санкт-Петербург"
22747,"Свердловская область"
22748,"Республика Башкортостан"
22749,"Свердловская область"
22750,"Новосибирская область"
22751,"Ульяновская область"
22752,
22753,"Ростовская область"
22754,"Свердловская область"
22755,"Москва"
22756,"Свердловская область"
22757,"Москва"
22758,"Санкт-Петербург"
22759,"Республика Башкортостан"
22760,"Омская область"
22761,"Самарская область"
22762,
22763,"Москва"
22764,"Оренбургская область"
22765,"Москва"
22766,"Республика Татарстан"
22767,"Смоленская область"
22768,"Москва"
22769,"Свердловская область"
22770,"Москва"
22771,
22772,"Ульяновская область"
22773,"Ивановская область"
22774,
22775,
22776,"Санкт-Петербург"
22777,"Красноярский край"
22778,"Хабаровский край"
22779,"Москва"
22780,"Саратовская область"
22781,
22782,"Новосибирская область"
22783,"Тюменская область"
22784,"Орловская область"
22785,"Москва"
22786,"Москва"
22787,"Москва"
22788,"Москва"
22789,"Москва"
22790,"Чувашская Республика - Чувашия"
22791,"Москва"
22792,"Московская область"
22793,"Курская область"
22794,"Удмуртская Республика"
22795,"Краснодарский край"
22796,
22797,"Республика Бурятия"
22798,"Республика Башкортостан"
22799,
22800,"Москва"
22801,"Республика Башкортостан"
22802,"Республика Башкортостан"
22803,"Республика Башкортостан"
22804,"Республика Башкортостан"
22805,"Республика Башкортостан"
22806,"Республика Калмыкия"
22807,"Брянская область"
22808,"Пермский край"
22809,"Москва"
22810,"Красноярский край"
22811,
22812,"Удмуртская Республика"
22813,
22814,
22815,"Республика Башкортостан"
22816,"Республика Бурятия"
22817,"Свердловская область"
22818,"Республика Коми"
22819,"Тверская область"
22820,"Краснодарский край"
22821,
22822,"Республика Башкортостан"
22823,
22824,"Республика Саха"
22825,"Республика Башкортостан"
22826,"Свердловская область"
22827,
22828,
22829,"Оренбургская область"
22830,"Краснодарский край"
22831,"Удмуртская Республика"
22832,"Москва"
